"Readmission_Rate","COPD_L","COPD_H","AMI_L","AMI_H","PNE_L","PNE_H","HF_L","HF_H","HIP_L","HIP_H"
0.277,0.920561054916752,0.944585250414892,0.914339577851582,0.946414207093017,0.892926896647727,0.93326704104515,0.937567920128032,0.954058127153436,NA,NA
0.278,0.919718840630129,0.944059980638451,0.913881647032816,0.946157491311967,0.892034381839151,0.932998129300394,0.937151410776983,0.953762819254915,NA,NA
0.279,0.918866495917589,0.943532816080711,0.913421020852253,0.94589920032003,0.891135500094293,0.932739145618199,0.936731106613809,0.953473037802729,NA,NA
0.28,0.918003735496548,0.943004025079679,0.912957648961018,0.945639398825509,0.890230091966271,0.932490264738643,0.936307437333588,0.953188339570914,NA,NA
0.281,0.917130265544094,0.942473884513692,0.912491473792984,0.945378158753959,0.889318004805962,0.932251654604041,0.935880794532117,0.952908319432788,NA,NA
0.282,0.916245785254611,0.941942678243788,0.91202243083298,0.945115558979975,0.888399092834666,0.932023476286285,0.93545153143236,0.952632610634501,NA,NA
0.283,0.915349988374971,0.941410695578518,0.911550448881271,0.94485168506272,0.887473217180353,0.931805883950601,0.935019963043646,0.95236088463584,NA,NA
0.284,0.914442564712358,0.940878229766122,0.911075450315224,0.944586628984253,0.88654024587937,0.931599024853836,0.934586366671967,0.952092850599924,NA,NA
0.285,0.913523201608791,0.940345576520007,0.910597351349104,0.944320488889738,0.885600053845697,0.931403039375202,0.934150982707782,0.951828254605411,NA,NA
0.286,0.912591585375626,0.939813032584237,0.910116062292892,0.944053368828619,0.884652522810021,0.931218061077206,0.933714015626819,0.951566878645688,NA,NA
0.287,0.911647402680705,0.939280894346396,0.909631487810979,0.943785378495933,0.883697541230993,0.93104421679439,0.933275635148867,0.951308539470077,NA,NA
0.288,0.910690341880474,0.93874945650546,0.909143527181551,0.943516632972918,0.88273500418116,0.930881626747402,0.932835977508728,0.951053087312895,NA,NA
0.289,0.909720094289283,0.938219010802504,0.90865207455741,0.943247252466203,0.881764813210089,0.930730404679869,0.932395146802109,0.950800404547546,NA,NA
0.29,0.908736355378226,0.937689844821855,0.908157019228903,0.942977362044865,0.880786876187238,0.930590658015524,0.931953216377075,0.95055040429508,NA,NA
0.291,0.907738825896272,0.937162240869971,0.907658245889571,0.94270709137479,0.879801107127109,0.930462488033061,0.931510230248515,0.950303029009723,NA,NA
0.292,0.906727212907046,0.936636474938648,0.907155634905027,0.942436574449793,0.87880742599916,0.930345990056216,0.931066204518993,0.950058249058025,NA,NA
0.293,0.905701230735463,0.936112815758396,0.906649062585472,0.942165949319098,0.877805758524903,0.930241253656668,0.930621128794314,0.949816061303296,NA,NA
0.294,0.904660601819416,0.935591523946743,0.906138401462197,0.941895357810843,0.876796035964521,0.93014836286743,0.930174967586231,0.949576487702897,NA,NA
0.295,0.903605057462868,0.935072851255153,0.905623520568254,0.941624945251402,0.875778194895194,0.930067396404515,0.929727661697955,0.949339573922731,NA,NA
0.296,0.902534338487939,0.934557039916928,0.905104285723425,0.941354860180419,0.874752176983239,0.929998427894798,0.929279129590711,0.949105387970688,NA,NA
0.297,0.9014481957849,0.93404432209722,0.904580559823473,0.941085254061558,0.873717928752008,0.929941526108123,0.928829268731448,0.948874018848933,NA,NA
0.298,0.900346390760296,0.933534919444908,0.904052203133543,0.940816280989102,0.87267540134732,0.929896755191863,0.928377956923183,0.948645575223562,NA,NA
0.299,0.899228695684709,0.933029042744833,0.903519073585475,0.940548097390636,0.871624550302107,0.929864174906281,0.92792505362031,0.948420184109299,NA,NA
0.3,0.898094893942915,0.932526891667644,0.902981027078681,0.940280861726177,0.870565335301727,0.929843840859212,0.927470401231634,0.948197989566451,NA,NA
0.301,0.896944780190307,0.932028654613369,0.902437917784079,0.940014734184232,0.869497719951297,0.929835804738732,0.927013826414021,0.947979151407265,NA,NA
0.302,0.89577816042047,0.93153450864385,0.901889598450532,0.939749876375365,0.868421671546229,0.929840114542623,0.926555141359328,0.947763843909002,NA,NA
0.303,0.894594851949638,0.931044619498274,0.901335920713066,0.939486451023978,0.867337160846984,0.929856814803618,0.926094145076833,0.947552254531496,NA,NA
0.304,0.893394683324483,0.930559141685393,0.900776735402078,0.939224621659099,0.866244161858946,0.929885946809526,0.925630624672787,0.947344582637611,NA,NA
0.305,0.892177494160186,0.930078218645449,0.90021189285265,0.938964552305075,0.865142651618172,0.929927548817484,0.925164356627872,0.947141038215779,NA,NA
0.306,0.890943134916123,0.929601982974492,0.899641243212965,0.938706407173147,0.86403260998363,0.929981656261717,0.924695108072495,0.946941840604707,NA,NA
0.307,0.889691466616686,0.929130556703552,0.899064636750808,0.938450350354959,0.862914019436449,0.930048301954291,0.92422263805886,0.946747217221307,NA,NA
0.308,0.888422360524804,0.928664051625122,0.898481924157003,0.938196545519115,0.861786864886562,0.930127516278466,0.923746698827796,0.946557402293863,NA,NA
0.309,0.887135697775634,0.92820256965947,0.897892956844645,0.937945155611944,0.860651133487056,0.930219327374348,0.923267037067302,0.946372635603491,NA,NA
0.31,0.88583136897767,0.927746203253525,0.897297587242929,0.937696342563678,0.859506814456429,0.930323761316633,0.922783395158891,0.946193161237792,NA,NA
0.311,0.884509273788198,0.927295035805426,0.89669566908435,0.937450267001251,0.858353898908874,0.930440842284322,0.922295512406906,0.946019226361537,NA,NA
0.312,0.883169320469618,0.926849142108196,0.896087057684066,0.937207087968929,0.857192379692651,0.930570592722347,0.921803126245298,0.945851080009891,NA,NA
0.313,0.881811425432683,0.926408588806504,0.895471610210216,0.936966962658002,0.856022251236543,0.930713033495121,0.921305973415714,0.94568897191032,NA,NA
0.314,0.880435512772188,0.92597343486098,0.894849185944013,0.936730046146683,0.85484350940431,0.930868184032077,0.920803791110363,0.94553315133973,NA,NA
0.315,0.879041513800081,0.9255437320151,0.894219646528491,0.936496491151366,0.853656151357049,0.93103606246531,0.920296318072825,0.945383866023655,NA,NA
0.316,0.87762936658043,0.925119525260217,0.893582856204824,0.936266447790302,0.852460175423295,0.93121668575948,0.91978329564996,0.94524136108435,NA,NA
0.317,0.876199015470113,0.924700853294879,0.892938682035229,0.936040063360701,0.85125558097668,0.93141006983415,0.919264468788199,0.945105878044498,NA,NA
0.318,0.87475041066854,0.924287748975099,0.892286994111546,0.935817482130151,0.850042368320928,0.931616229678787,0.918739586967825,0.94497765389293,NA,NA
0.319,0.873283507779198,0.923880239752813,0.891627665748672,0.935598845143181,0.848820538581961,0.931835179460662,0.918208405069408,0.94485692021819,NA,NA
0.32,0.871798267385337,0.923478348100194,0.890960573662172,0.935384290043653,0.84759009360685,0.932066932625901,0.91767068416722,0.944743902415122,NA,NA
0.321,0.87029465464161,0.923082091918014,0.890285598129466,0.935173950913573,0.846351035869347,0.932311501993944,0.9171261922453,0.9446388189688,NA,NA
0.322,0.868772638883096,0.922691484926618,0.889602623134149,0.934967958128774,0.84510336838172,0.932568899845715,0.916574704832808,0.94454188081918,NA,NA
0.323,0.867232193252734,0.922306537038488,0.888911536493103,0.934766438231801,0.843847094612621,0.932839138005758,0.916016005556323,0.944453290808796,NA,NA
0.324,0.865673294347872,0.921927254711702,0.888212229966224,0.934569513822184,0.84258221841068,0.933122227918637,0.915449886607835,0.944373243214773,NA,NA
0.325,0.864095921886299,0.921553641283892,0.887504599348673,0.934377303464188,0.841308743933561,0.933418180719878,0.914876149128303,0.944301923365265,NA,NA
0.326,0.86250005839193,0.92118569728657,0.886788544545744,0.934189921611948,0.840026675582192,0.93372700730175,0.914294603507714,0.944239507339402,NA,NA
0.327,0.860885688900012,0.920823420739909,0.886063969630517,0.934007478551809,0.838736017939884,0.934048718374135,0.913705069603627,0.944186161748736,NA,NA
0.328,0.859252800681621,0.92046680742826,0.885330782884622,0.933830080361569,0.837436775716076,0.934383324520786,0.913107376881173,0.944142043597254,NA,NA
0.329,0.857601382986973,0.920115851156827,0.884588896822538,0.933657828886175,0.836128953694438,0.934730836251229,0.912501364478291,0.944107300216129,NA,NA
0.33,0.855931426807038,0.919770543990066,0.88383822819995,0.933490821729368,0.834812556685072,0.935091264048554,0.911886881200796,0.94408206926866,NA,NA
0.331,0.854242924652765,0.91943087647245,0.88307869800681,0.933329152260626,0.833487589480567,0.935464618413366,0.91126378545243,0.944066478820222,NA,NA
0.332,0.852535870351223,0.919096837832335,0.882310231445791,0.9331729096367,0.832154056815666,0.935850909904116,0.910631945105554,0.944060647467567,NA,NA
0.333,0.850810258857848,0.918768416169707,0.881532757896944,0.933022178836966,0.830811963330313,0.936250149174053,0.909991237318486,0.94406468452149,NA,NA
0.334,0.849066086084009,0.918445598628623,0.880746210869397,0.932877040711722,0.82946131353587,0.936662347005009,0.909341548305666,0.944078690236667,NA,NA
0.335,0.847303348739024,0.918128371555186,0.879950527941001,0.932737572042547,0.828102111784282,0.937087514338232,0.90868277306693,0.944102756082377,NA,NA
0.336,0.845522044185809,0.917816720641904,0.879145650686853,0.932603845613768,0.826734362240001,0.937525662302465,0.908014815082103,0.944136965047907,NA,NA
0.337,0.843722170309305,0.91751063105926,0.878331524597684,0.932475930294082,0.825358068854476,0.937976802239451,0.90733758597701,0.94418139197655,NA,NA
0.338,0.841903725396858,0.917210087575332,0.877508098989074,0.932353891127335,0.823973235343029,0.938440945727063,0.906651005166704,0.944236103922363,NA,NA
0.339,0.840066708029741,0.916915074664269,0.876675326902497,0.932237789431481,0.822579865163954,0.9389181046002,0.905954999481479,0.94430116052417,NA,NA
0.34,0.838211116985042,0.916625576604408,0.875833164999171,0.932127682904728,0.821177961499667,0.939408290969639,0.905249502780759,0.94437661439166,NA,NA
0.341,0.836336951147157,0.916341577566777,0.874981573447686,0.932023625737912,0.819767527239775,0.939911517238968,0.904534455559637,0.944462511498854,NA,NA
0.342,0.83444420942817,0.916063061694714,0.874120515806364,0.93192566873214,0.818348564965903,0.940427796119754,0.903809804552326,0.944558891580654,NA,NA
0.343,0.832532890696435,0.91579001317529,0.873249958901258,0.931833859420784,0.816921076938164,0.940957140645079,0.903075502336347,0.944665788528652,NA,NA
0.344,0.830602993712703,0.915522416303176,0.872369872700675,0.931748242194965,0.815485065083133,0.941499564181561,0.902331506940819,0.944783230782845,NA,NA
0.345,0.8286545170732,0.91526025553757,0.871480230187077,0.931668858431646,0.814040530983223,0.942055080439981,0.901577781461749,0.944911241716341,NA,NA
0.346,0.82668745915905,0.915003515552772,0.870581007227131,0.931595746623589,0.812587475867339,0.942623703484627,0.90081429368679,0.9450498400106,NA,NA
0.347,0.824701818091532,0.914752181282927,0.869672182440676,0.931528942510381,0.811125900602719,0.943205447741455,0.900041015731502,0.945199040019177,NA,NA
0.348,0.822697591692648,0.914506237961455,0.868753737069289,0.931468479209871,0.80965580568787,0.943800328005151,0.899257923688775,0.945358852118295,NA,NA
0.349,0.820674777450542,0.914265671155637,0.867825654845095,0.931414387349362,0.808177191246496,0.944408359445206,0.898464997292696,0.945529283042984,NA,NA
0.35,0.818633372489334,0.914030466796776,0.866887921860404,0.931366695195969,0.80669005702235,0.945029557611061,0.897662219597819,0.945710336207802,NA,NA
0.351,0.816573373542954,0.913800611206365,0.865940526438713,0.931325428785624,0.805194402374924,0.945663938436414,0.896849576674517,0.945902012011491,NA,NA
0.352,0.814494776932623,0.913576091118607,0.864983459007542,0.931290612050232,0.803690226275921,0.946311518242759,0.896027057320798,0.946104308125159,NA,NA
0.353,0.812397578547615,0.913356893699653,0.864016711973541,0.931262266942571,0.802177527306419,0.946972313742211,0.895194652790778,0.946317219763802,NA,NA
0.354,0.810281773828997,0.913143006563856,0.863040279600227,0.931240413558551,0.800656303654684,0.947646342039697,0.894352356539784,0.946540739941209,NA,NA
0.355,0.808147357756053,0.912934417787359,0.862054157888687,0.931225070256511,0.799126553114578,0.948333620634549,0.893500163985903,0.946774859708407,NA,NA
0.356,0.805994324835115,0.912731115919252,0.86105834446152,0.931216253773279,0.79758827308449,0.949034167421572,0.892638072287647,0.947019568375998,NA,NA
0.357,0.803822669090573,0.912533089990569,0.860052838450243,0.931213979336765,0.796041460566761,0.949748000691617,0.891766080137303,0.947274853720809,NA,NA
0.358,0.801632384057819,0.91234032952134,0.859037640386366,0.931218260774886,0.794486112167548,0.950475139131723,0.890884187569437,0.947540702177391,NA,NA
0.359,0.799423462777945,0.912152824525899,0.858012752096263,0.931229110620694,0.792922224097092,0.951215601824841,0.889992395783953,0.947817099014951,NA,NA
0.36,0.797195897793977,0.911970565516642,0.856978176599983,0.931246540213567,0.791349792170339,0.951969408249218,0.889090706983065,0.948104028500392,NA,NA
0.361,0.79494968114851,0.911793543506398,0.855933918014051,0.931270559796407,0.7897688118079,0.952736578277439,0.888179124221495,0.948401474048104,NA,NA
0.362,0.792684804382558,0.911621750009576,0.854879981458333,0.931301178608776,0.788179278037293,0.953517132175178,0.887257651269195,0.948709418357252,NA,NA
0.363,0.790401258535496,0.911455177042226,0.853816372966969,0.931338404975959,0.786581185494457,0.95431109059969,0.886326292485871,0.949027843537242,NA,NA
0.364,0.788099034145965,0.911293817121128,0.852743099403392,0.931382246393951,0.784974528425498,0.955118474598062,0.885385052706611,0.949356731222101,NA,NA
0.365,0.785778121253618,0.911137663262055,0.851660168379383,0.931432709610397,0.783359300688651,0.955939305605253,0.884433937137893,0.949696062674466,NA,NA
0.366,0.783438509401604,0.910986708977281,0.850567588178141,0.931489800701525,0.781735495756424,0.956773605441948,0.88347295126329,0.95004581887988,NA,NA
0.367,0.781080187639701,0.910840948272451,0.849465367681298,0.931553525145131,0.780103106717914,0.957621396312246,0.882502100758195,0.950405980632061,NA,NA
0.368,0.778703144528006,0.91070037564289,0.848353516299796,0.931623887889697,0.778462126281264,0.958482700801195,0.881521391412929,0.950776528609804,NA,NA
0.369,0.776307368141111,0.910564986069432,0.847232043908554,0.931700893419734,0.776812546776256,0.959357541872209,0.880530829063588,0.951157443446128,NA,NA
0.37,0.773892846072685,0.910434775013832,0.846100960784808,0.931784545817431,0.775154360157009,0.960245942864359,0.879530419530057,0.951548705790262,NA,NA
0.371,0.771459565440412,0.910309738413827,0.844960277550034,0.931874848820739,0.773487558004783,0.961147927489582,0.878520168560618,0.951950296363038,NA,NA
0.372,0.769007512891228,0.910189872677906,0.843810005115329,0.931971805877988,0.771812131530858,0.96206351982979,0.877500081782616,0.952362196006225,NA,NA
0.373,0.766536674606791,0.910075174679834,0.842650154630129,0.932075420199169,0.77012807157949,0.962992744333922,0.876470164658694,0.952784385726296,NA,NA
0.374,0.764047036309164,0.909965641752973,0.84148073743415,0.932185694803993,0.768435368630923,0.963935625814926,0.875430422448112,0.953216846733103,NA,NA
0.375,0.761538583266646,0.909861271684446,0.840301765012414,0.932302632566864,0.766734012804457,0.964892189446697,0.874380860172727,0.953659560473906,NA,NA
0.376,0.759011300299737,0.909762062709177,0.839113248953246,0.932426236258885,0.765023993861544,0.965862460760974,0.873321482587205,0.954112508663151,NA,NA
0.377,0.756465171787189,0.909668013503836,0.837915200909091,0.932556508587036,0.763305301208932,0.966846465644207,0.872252294153106,0.954575673308394,NA,NA
0.378,0.753900181672124,0.909579123180727,0.836707632560053,0.932693452230641,0.761577923901812,0.967844230334394,0.871173299016468,0.955049036732711,NA,NA
0.379,0.751316313468189,0.909495391281627,0.835490555579996,0.932837069875263,0.759841850647004,0.968855781417912,0.870084500988576,0.955532581593932,NA,NA
0.38,0.748713550265728,0.909416817771613,0.834263981605106,0.932987364244142,0.758097069806131,0.96988114582633,0.868985903529609,0.956026290900991,NA,NA
0.381,0.746091874737955,0.909343403032895,0.83302792220478,0.933144338127309,0.756343569398816,0.97092035083322,0.867877509734891,0.956530148027679,NA,NA
0.382,0.743451269147104,0.909275147858663,0.831782388854717,0.933307994408491,0.754581337105864,0.971973424050968,0.866759322323482,0.957044136724052,NA,NA
0.383,0.740791715350548,0.90921205344697,0.830527392912102,0.93347833608993,0.75281036027245,0.973040393427596,0.86563134362888,0.957568241125723,NA,NA
0.384,0.738113194806862,0.90915412139466,0.829262945592762,0.933655366315225,0.751030625911286,0.974121287243582,0.864493575591621,0.958102445761273,NA,NA
0.385,0.735415688581842,0.909101353691363,0.827989057950184,0.933839088390317,0.749242120705787,0.975216134108707,0.863346019753572,0.958646735557949,NA,NA
0.386,0.732699177354445,0.909053752713546,0.826705740856293,0.934029505802708,0.747444831013208,0.976324962958911,0.862188677253741,0.959201095845856,NA,NA
0.387,0.729963641422651,0.909011321218652,0.825413004983875,0.934226622239036,0.745638742867768,0.977447803053164,0.861021548825442,0.959765512360797,NA,NA
0.388,0.727209060709253,0.908974062339311,0.82411086079056,0.934430441601102,0.743823841983754,0.978584683970377,0.859844634794661,0.960339971245898,NA,NA
0.389,0.724435414767545,0.908941979577653,0.822799318504256,0.934640968020423,0.742000113758595,0.979735635606313,0.858657935079487,0.960924459052185,NA,NA
0.39,0.721642682786928,0.908915076799701,0.821478388109955,0.934858205871433,0.74016754327591,0.980900688170546,0.85746144919049,0.961518962738204,NA,NA
0.391,0.718830843598403,0.908893358229876,0.820148079337816,0.9350821597834,0.738326115308532,0.982079872183438,0.856255176231921,0.962123469668815,NA,NA
0.392,0.71599987567998,0.908876828445593,0.818808401652446,0.935312834651144,0.736475814321498,0.983273218473144,0.855039114903651,0.962737967613266,NA,NA
0.393,0.713149757161967,0.908865492371967,0.817459364243298,0.935550235644639,0.73461662447501,0.984480758172656,0.853813263503733,0.963362444742613,NA,NA
0.394,0.710280465832167,0.908859355276619,0.816100976016112,0.935794368217572,0.732748529627363,0.985702522716874,0.852577619931532,0.963996889626611,NA,NA
0.395,0.707391979140961,0.908858422764591,0.814733245585329,0.936045238114929,0.730871513337839,0.986938543839708,0.851332181691314,0.964641291230104,NA,NA
0.396,0.704484274206282,0.908862700773374,0.813356181267409,0.936302851379676,0.728985558869572,0.988188853571219,0.850076945896264,0.965295638909023,NA,NA
0.397,0.701557327818487,0.908872195568033,0.811969791074991,0.936567214358602,0.727090649192368,0.989453484234793,0.848811909272838,0.965959922406027,NA,NA
0.398,0.698611116445119,0.908886913736451,0.810574082711833,0.936838333707374,0.725186766985503,0.990732468444349,0.847537068165416,0.966634131845849,NA,NA
0.399,0.69564561623556,0.908906862184668,0.809169063568481,0.937116216394874,0.723273894640478,0.99202583910158,0.846252418541197,0.967318257730406,NA,NA
0.4,0.692660803025577,0.908932048132341,0.8077547407186,0.937400869706864,0.721352014263738,0.993333629393233,0.844957955995298,0.968012290933694,NA,NA
